 Id,            Etablissement organisateur,            Poste,            Nombre postes,            Dèlai dépôt,            Date publication,            Candidats convoqués,            Résultats,            Pour plus d'informations,            Fichiers attachés
poste_e1id1831,Archives du Maroc,CHEF DE SERVICE,2,1000-10-10,2015-04-13,http://emploi-public-files.ma/fichiers/upload/nomDuFichier2155.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier2231.pdf|,Nom : الحسن الغمائدTéléphone : 0537776685,http://emploi-public-files.ma/fichiers/upload/nomDuFichier2050.pdf
poste_e1id1829,Agence urbaine d'Oued Eddahab Aouserd,Chef de Division des Etudes Foncières et de la Topographie,1,1000-10-10,2015-04-10,http://emploi-public-files.ma/fichiers/upload/listedescondidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/resultat62.pdf|,Nom : السرغينيTéléphone : 0528897801,http://emploi-public-files.ma/fichiers/upload/decision_DH1.pdf
poste_e1id1828,Agence urbaine d'Oued Eddahab Aouserd,Chef de Division des Etudes,1,1000-10-10,2015-04-10,http://emploi-public-files.ma/fichiers/upload/listedescondidatsconvoqus1.pdf|,http://emploi-public-files.ma/fichiers/upload/resultat63.pdf|,Nom : السرغيني Téléphone : 0528897801,http://emploi-public-files.ma/fichiers/upload/decision_DH.pdf
poste_e1id1827,Office National des chemins de fer ,Chef de Mission Audit,1,1000-10-10,2015-04-10,-,-,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePSCChefdeMissionAudit.pdf
poste_e1id1826,Office National des chemins de fer ,Chef de Service Renouvellement Voie Fès - Oujda,1,1000-10-10,2015-04-10,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePICChefdeServiceRenouvellementVoieFsOujdaListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationaupostedeChefdeServiceSuperstructure.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePICChefdeServiceRenouvellementVoieFsOujda.pdf
poste_e1id1822,SNTL SUPPLY CHAIN,Contrôleur de gestion,1,1000-10-10,2015-04-09,-,-,Nom : BELHAKIMTéléphone : 0523500207,http://emploi-public-files.ma/fichiers/upload/ContrleurdegestionSNTL.pdf
poste_e1id1821,SNTL SUPPLY CHAIN,Responsable marketing ,1,1000-10-10,2015-04-09,-,-,Nom : BELHAKIMTéléphone : 0523500207,http://emploi-public-files.ma/fichiers/upload/ResponsableMarketingSNTL.pdf
poste_e1id1820,SNTL SUPPLY CHAIN,Assistante de direction ,1,1000-10-10,2015-04-09,-,-,Nom : BELHAKIMTéléphone : 0523507200,http://emploi-public-files.ma/fichiers/upload/AssistantedeDirectionSNTL.pdf
poste_e1id1819,SNTL SUPPLY CHAIN,Comptable ,1,1000-10-10,2015-04-09,-,-,Nom : BELHAKIMTéléphone : 0523500207,http://emploi-public-files.ma/fichiers/upload/ComptableSNTL1.pdf
poste_e1id1815,L.P.E.E.,Assistant Social,1,1000-10-10,2015-04-08,-,-,Nom : Direction des Ressources HumainesTéléphone : 0,http://emploi-public-files.ma/fichiers/upload/ANNONCEAVRIL2015LPEE.pdf
poste_e1id1814,Agence urbaine d'Oujda,"Chargé de mission à la Direction, Chef de la Division du Controle, Chef de service de la Documentation",3,1000-10-10,2015-04-07,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsauxpostesderesponsabilit1.pdf|,http://emploi-public-files.ma/fichiers/upload/ResultatnominationJuillet2015.PDF|,Nom : مريم تاغزوتTéléphone : 0536680413,http://emploi-public-files.ma/fichiers/upload/Dcisionappelcandidature1.PDF
poste_e1id1813,Caisse Nationale de Sécurité Sociale,Chef de Service Gestion et Redressement des Déclarations de Salaires et Comptes Assurés,1,1000-10-10,2015-04-07,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/CSGESTREDRDSCPTAFF.pdf
poste_e1id1812,Agence urbaine de Skhirat-Temara,Chefs de Division et Chefs de Service,19,1000-10-10,2015-04-06,http://emploi-public-files.ma/fichiers/upload/responsabiltentretien0001.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatresponsabilit0001.pdf|,Nom : غلاب رشيدTéléphone : 0661519909,http://emploi-public-files.ma/fichiers/upload/Dcision20.pdf
poste_e1id1808,Maghreb Arabe Presse,Poste de Directeur de l'Information,1,1000-10-10,2015-04-03,http://emploi-public-files.ma/fichiers/upload/listedescandidatsretenuspourlentretiendeslectionpourlepostedeDirecteurdelInformation.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatdelentretiendeslectionaupostedeDirecteurdelinformation.pdf|,Nom : service formationTéléphone : 0537279479,http://emploi-public-files.ma/fichiers/upload/appelcandidatureinternepourlepostedeDirecteurdelInformation.pdf
poste_e1id1807,Office des Changes,Chef de la Division Ressources Humaines,1,1000-10-10,2015-04-03,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsprslectionns5.pdf|,-,Nom : Sarah BESRITéléphone : 0537277460,http://emploi-public-files.ma/fichiers/upload/appelcandidatures5.pdf
poste_e1id1803,Institut National de la Recherche Agronomique,Chef de Centre Régional de la Recherche Agronomique,2,1000-10-10,2015-04-01,http://emploi-public-files.ma/fichiers/upload/CandidatsMeknsSettat.pdf|,http://emploi-public-files.ma/fichiers/upload/CRRAMeknsSettat.pdf|,Téléphone : 0537772654,http://emploi-public-files.ma/fichiers/upload/Ouverture300315.pdf
poste_e1id1802,Office National des chemins de fer ,Chef de Section Circulation,3,1000-10-10,2015-04-01,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePIC3postesdeChefdeSectionListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/Nominationsaux3postesdeChefdeSection.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePIC3postesdeChefdeSection.pdf
poste_e1id1799,MEDZ,Chargé de projet,1,1000-10-10,2015-03-30,-,-,Téléphone : 0537576100,http://emploi-public-files.ma/fichiers/upload/candidaturechargdeprojetMEDZ.pdf
poste_e1id1798,Office National Des Aéroports,Officier de Permanence-Aéroport de Tanger-,1,1000-10-10,2015-03-30,http://emploi-public-files.ma/fichiers/upload/PlanningEntretienSveOPTANGERsite.pdf|,-,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/2DcisionArServiceOPTanger.pdf
poste_e1id1797,Office National Des Aéroports,Chef de la Division Techniques Navigation-Aéroport de Tanger-,1,1000-10-10,2015-03-30,http://emploi-public-files.ma/fichiers/upload/PlaninngOP1.pdf|,http://emploi-public-files.ma/fichiers/upload/CHEFDEDIVISIONTECHNIQUESNAVIGATIONTANGER.pdf|,Nom : Mr Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/2DcisionArDivisionTechniquesdeNavigation_Tanger.pdf
poste_e1id1796,Office National Des Aéroports,Officier de Permanence-Aéroport d’Oujda-,1,1000-10-10,2015-03-30,http://emploi-public-files.ma/fichiers/upload/PlaninngOP12.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatOP1Oujda.pdf|,Nom : Abdelhak ZIATI Téléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/2DcisionArServiceOPOujda.pdf
poste_e1id1795,Office National Des Aéroports,Chef du Service Equipements Aérogare-Aéroport d’Oujda-,1,1000-10-10,2015-03-30,http://emploi-public-files.ma/fichiers/upload/PlanningEAOUJDA.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatEAOujda.pdf|,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/2DcisionArServiceEquipements_OUJDA.pdf
poste_e1id1794,Office National Des Aéroports,Chef de Service « Services aux Passagers » Aéroport d'Oujda,1,1000-10-10,2015-03-30,http://emploi-public-files.ma/fichiers/upload/PlannigSPOUJDA.pdf|,http://emploi-public-files.ma/fichiers/upload/PVSPOujda.pdf|,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/2DcisionArServiceAuxPassagers_OUJDA.pdf
poste_e1id1793,Office de la Formation Professionnelle et de la Promotion du Travail,chef de service méthode et contrôle de gestion,1,1000-10-10,2015-03-30,http://emploi-public-files.ma/fichiers/upload/resultatscemethode.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatscemethode2.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annonceChefduServiceMthodesContrledeGestion1.pdf
poste_e1id1792,Office de la Formation Professionnelle et de la Promotion du Travail,chef de Division de la Formation des Formateurs,1,1000-10-10,2015-03-30,http://emploi-public-files.ma/fichiers/upload/LISTECANDIDATDFF.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatChefDivFormation.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annonceChefdeDivisiondelaFormationdesFormateurs.pdf
poste_e1id1789,Université Sidi Mohamed Ben Abdellah -Fès-,Doyen de la Faculté des Lettres et des Sciences Humaines Dhar El Mahraz-Fès ,1,1000-10-10,2015-03-27,-,-,Nom : عبدالقادر مروانTéléphone : 0665998646,http://emploi-public-files.ma/fichiers/upload/doyen_fldm_2015.pdf
poste_e1id1786,Caisse Nationale de Sécurité Sociale,Chef de Service Instructions Juridique DREC,1,1000-10-10,2015-03-26,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/CSINSTRUCTIONSJURIDIQUES.pdf
poste_e1id1785,Caisse Nationale de Sécurité Sociale,Chef de Service Comptabilité Auxiliaire RG DFC,1,1000-10-10,2015-03-26,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/CSCOMPTAAUXIDURG.pdf
poste_e1id1784,Caisse Nationale de Sécurité Sociale,Chef de Service Planification DCF,1,1000-10-10,2015-03-26,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/CHEFDESERVICEPLANIFICATION.pdf
poste_e1id1783,Caisse Nationale de Sécurité Sociale,Chef d'Agence 2ème Catégorie Sidi Slimane,1,1000-10-10,2015-03-26,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/CHEFDAGENCESIDISLIMANE.pdf
poste_e1id1782,Caisse Nationale de Sécurité Sociale,Postes de Responsabilité DAMO,5,1000-10-10,2015-03-26,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/DAMO.pdf
poste_e1id1781,Office National des chemins de fer ,Chef de Service Ingénierie de Formation,1,1000-10-10,2015-03-26,-,-,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureDRHJChefdeServiceIngnieriedeFormartion.pdf
poste_e1id1780,Office National des chemins de fer ,Chef de Service Financement et Suivi des participations,1,1000-10-10,2015-03-26,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureDFCGChefdeServiceFinancementetSuividesparticipationsListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationaupostedeChefdeServiceFinancementetSuividesparticipations.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureDFCGChefdeServiceFinancementsetSuividesparticipations.pdf
poste_e1id1778,Centre Marocain de Promotions des Exportations,Secrétaire Général,1,1000-10-10,2015-03-26,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsconvoquspourlepostedesecrtairegnral.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatDfinitifduPosteSecrtaireGnral.pdf|,Nom : إيمان اليعقوبيTéléphone : 0522302210,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturepostedeSG.pdf
poste_e1id1777,Centre Marocain de Promotions des Exportations,Chef de Département Marchés Stratégiques,1,1000-10-10,2015-03-26,http://emploi-public-files.ma/fichiers/upload/ListedecandidatsconvoquspourlepostedeChefdeDpartement.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatDfinitifduPosteChefdeDpartementMarchs.pdf|,Nom : إيمان اليعقوبيTéléphone : 0522302210,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureChefDpartementMarchsStratgiques.pdf
poste_e1id1776,Office National des chemins de fer ,Chef de Département Planification Trains,1,1000-10-10,2015-03-26,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePFLChefdeDpartementPlanificationTrainsListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationaupostedeChefdeDpartementPlanificationsTrains.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePFLChefdeDpartementPlanificationsTrains.pdf
poste_e1id1775,Office National des chemins de fer ,Chef de Service Gares et Embranchements,1,1000-10-10,2015-03-26,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePFLChefdeServiceGaresetEmbranchementsListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationaupostedeChefdeGaresetEmbranchements.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePFLChefdeServiceGaresetEmbranchements.pdf
poste_e1id1772,Caisse Nationale de Sécurité Sociale,Chef de Département Administratif PUM,1,1000-10-10,2015-03-25,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/ChefDpartAdminPUM.pdf
poste_e1id1771,"Agence Nationale de la Conservation Foncière, du Cadastre et de la Cartographie","Chef du Service Constructions, Aménagements et Maintenance ",1,1000-10-10,2015-03-24,-,http://emploi-public-files.ma/fichiers/upload/def_maintenance1.pdf|,Nom : لطيفة أنظامTéléphone : 0660102502,http://emploi-public-files.ma/fichiers/upload/ACconstruction.pdf
poste_e1id1769,Office National Des Aéroports,Chef de Service Infrastructures Aéronautiques et Routières  Direction Infrastructures,1,1000-10-10,2015-03-23,http://emploi-public-files.ma/fichiers/upload/PrslectionIARDI.pdf|,http://emploi-public-files.ma/fichiers/upload/RultatIARDI.pdf|,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/DcisionArSERVICEINFRAAERONAUTIQUES_0181.pdf
poste_e1id1768,Office National Des Aéroports,Chef de Service Balisage lumineux   Direction Infrastructures,1,1000-10-10,2015-03-23,http://emploi-public-files.ma/fichiers/upload/PrslectionBL.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatBLDI.pdf|,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/DcisionArSERVICEBALISAGELIMINEUX_0191.pdf
poste_e1id1767,Office National Des Aéroports,Chef de Service Réseaux divers  Direction Infrastructures,1,1000-10-10,2015-03-23,http://emploi-public-files.ma/fichiers/upload/PrslectionRD.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatRDDI.pdf|,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/DcisionArSERVICERESEAUXDIVERS_0201.pdf
poste_e1id1766,Office National Marocain du Tourisme,Chef du Service Gestion de la Paie et des Organismes Sociaux,1,1000-10-10,2015-03-23,-,http://emploi-public-files.ma/fichiers/upload/rsultats24.pdf|,Nom : Département RHTéléphone : 0537278300,http://emploi-public-files.ma/fichiers/upload/Annonce40.pdf
poste_e1id1764,Office National de Sécurité Sanitaire des Produits Alimentaires (ONSSA),Directeur régional de l'ONSSA,1,1000-10-10,2015-03-20,http://emploi-public-files.ma/fichiers/upload/ListedescandidatsDRMarr.PDF|,http://emploi-public-files.ma/fichiers/upload/RsultatDRMarrakech.pdf|,Nom : فرملي عبد العظيمTéléphone : 0537676588,http://emploi-public-files.ma/fichiers/upload/ac171020315.PDF
poste_e1id1763,"Centre de l'Energie, des Sciences et Techniques Nucléaires",Directeur Support,1,1000-10-10,2015-03-20,http://emploi-public-files.ma/fichiers/upload/PrslectionnsDS.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationDirecteursupport.pdf|,Téléphone : 0537819750,http://emploi-public-files.ma/fichiers/upload/DirecteurSupport1.pdf
poste_e1id1762,"Centre de l'Energie, des Sciences et Techniques Nucléaires",Directeur des installations nucléaires,1,1000-10-10,2015-03-20,http://emploi-public-files.ma/fichiers/upload/PrslectionnsDIN.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationDirecteurdesinstallationnuclaires.pdf|,Téléphone : 0537819750,http://emploi-public-files.ma/fichiers/upload/Directeurdesinstallationsnuclaires.pdf
poste_e1id1761,"Centre de l'Energie, des Sciences et Techniques Nucléaires",Directeur Etudes et Recherche scientifique,1,1000-10-10,2015-03-20,http://emploi-public-files.ma/fichiers/upload/candidatsDER.pdf|,http://emploi-public-files.ma/fichiers/upload/nominationdedirecteuretudesetrecherchesscientifiques.pdf|,Téléphone : 0537819750,http://emploi-public-files.ma/fichiers/upload/DirecteurEtudesetRecherchescientifiques.pdf
poste_e1id1759,IAV Hassan II,chef de la division de la logistique,1,1000-10-10,2015-03-19,-,-,Téléphone : 0537771758,http://emploi-public-files.ma/fichiers/upload/decision213.pdf
poste_e1id1758,IAV Hassan II,recrutement de cadres superieurs,4,1000-10-10,2015-03-18,-,-,Téléphone : 0537771758,http://emploi-public-files.ma/fichiers/upload/decision310.pdf
poste_e1id1757,IAV Hassan II,Chef de la division comptable et financière,1,1000-10-10,2015-03-18,-,-,Téléphone : 0537771758,http://emploi-public-files.ma/fichiers/upload/decision113.pdf
poste_e1id1756,"Agence Nationale de la Conservation Foncière, du Cadastre et de la Cartographie",Chef du Service de la Conservation Foncière de Souk Larbaa,1,1000-10-10,2015-03-18,http://emploi-public-files.ma/fichiers/upload/Val_SCF2.pdf|,http://emploi-public-files.ma/fichiers/upload/def_SCF2.pdf|,Nom : لطيفة أنظامTéléphone : 0660102502,http://emploi-public-files.ma/fichiers/upload/ACCF2.pdf
poste_e1id1752,Office de la Formation Professionnelle et de la Promotion du Travail,Chef de Service Etude et Suivi de l’insertion,1,1000-10-10,2015-03-17,http://emploi-public-files.ma/fichiers/upload/LISTECANDIDATDSESI.pdf|,http://emploi-public-files.ma/fichiers/upload/RH182015CHEFDESERVICEETUDEETSUIVIDELINSERTION.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annoncechefdeserviceetudeetsuividelinsertion2.pdf
poste_e1id1751,Office de la Formation Professionnelle et de la Promotion du Travail,chef de service des affaires juridiques,1,1000-10-10,2015-03-17,http://emploi-public-files.ma/fichiers/upload/rsultatchefSAJ1.pdf|,http://emploi-public-files.ma/fichiers/upload/RESULTALSAJ.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annoncechefdescejuridique3.pdf
poste_e1id1746,Caisse Nationale de Sécurité Sociale,Chef de l'Administration Générale Kénitra,1,1000-10-10,2015-03-16,-,-,Nom : ibTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/CAGKENITRA.pdf
poste_e1id1745,Caisse Nationale de Sécurité Sociale,Chef de Division des Ressources Humaines PUM,1,1000-10-10,2015-03-16,-,-,Nom : Ibtissam TakouneTéléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/CHEFDIVRESSOURCESPUM.pdf
poste_e1id1744,Office National de Sécurité Sanitaire des Produits Alimentaires (ONSSA),chef de division et chef de service,7,1000-10-10,2015-03-16,http://emploi-public-files.ma/fichiers/upload/Listesdescandidatsremplissantlescaonditions.PDF|,http://emploi-public-files.ma/fichiers/upload/Rsultats6postes.PDF|,Nom : فرملي عبد العظيمTéléphone : 0537676588,http://emploi-public-files.ma/fichiers/upload/AC1502123151.PDF
poste_e1id1743,Office des Changes,Chef du Service contrôle de gestion,1,1000-10-10,2015-03-13,http://emploi-public-files.ma/fichiers/upload/Datedelvaluation.pdf|,http://emploi-public-files.ma/fichiers/upload/Communiqurelatifauxresultatsdelappelcandidatures.pdf|,Nom : Sarah BESRITéléphone : 0537277460,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturesnISDRH8120151.pdf
poste_e1id1742,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,Chef de service Facturation,1,1000-10-10,2015-03-13,-,http://emploi-public-files.ma/fichiers/upload/Listedfinitivedesnominations.pdf|,Téléphone : 0660134839,http://emploi-public-files.ma/fichiers/upload/image5988.pdf
poste_e1id1741,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,Chef de service Grands travaux,1,1000-10-10,2015-03-13,-,http://emploi-public-files.ma/fichiers/upload/Listedfinitivedesnominations2.pdf|,Téléphone : 0660134839,http://emploi-public-files.ma/fichiers/upload/image5987.pdf
poste_e1id1740,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,Chef de service Etude et Planification,1,1000-10-10,2015-03-13,-,http://emploi-public-files.ma/fichiers/upload/Listedfinitivedesnominations1.pdf|,Téléphone : 0660134839,http://emploi-public-files.ma/fichiers/upload/image5986.pdf
poste_e1id1739,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,Chef de service Mesure et Protection,1,1000-10-10,2015-03-13,-,http://emploi-public-files.ma/fichiers/upload/Listedfinitivedesnominations3.pdf|,Téléphone : 0660134839,http://emploi-public-files.ma/fichiers/upload/image5985.pdf
poste_e1id1738,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,Chef de service Exploitation Electricité à Ksar El Kébir,1,1000-10-10,2015-03-13,-,http://emploi-public-files.ma/fichiers/upload/Listedfinitivedesnominations4.pdf|,Téléphone : 0660134839,http://emploi-public-files.ma/fichiers/upload/image5984.pdf
poste_e1id1737,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,Chef de service Exploitation Eau et Assainissement à Ksar El Kébir,1,1000-10-10,2015-03-13,-,http://emploi-public-files.ma/fichiers/upload/Listedfinitivedesnominations5.pdf|,Téléphone : 0660134839,http://emploi-public-files.ma/fichiers/upload/image5983.pdf
poste_e1id1736,Office de la Formation Professionnelle et de la Promotion du Travail,chef de service approvisionnement et central d'achat,1,1000-10-10,2015-03-13,http://emploi-public-files.ma/fichiers/upload/SCEAPPROPRESELEC.pdf|,http://emploi-public-files.ma/fichiers/upload/resultatSAL21.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annonceChefdeServiceApprovisionnementetCentraledAchat.pdf
poste_e1id1735,Office de la Formation Professionnelle et de la Promotion du Travail,chef de division des affaires générales,1,1000-10-10,2015-03-13,http://emploi-public-files.ma/fichiers/upload/CHEFDAG11.pdf|,http://emploi-public-files.ma/fichiers/upload/SELECTIONCHEFDAG.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annonceDAG.pdf
poste_e1id1734,Office de la Formation Professionnelle et de la Promotion du Travail,chef de service carte,1,1000-10-10,2015-03-13,http://emploi-public-files.ma/fichiers/upload/CHEFSERVICECARTE.pdf|,http://emploi-public-files.ma/fichiers/upload/SELECTCHEFDESCECARTE.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annonceChefdeServiceCarte.pdf
poste_e1id1733,Office de la Formation Professionnelle et de la Promotion du Travail,chef de service  Services aux entreprises,4,1000-10-10,2015-03-13,http://emploi-public-files.ma/fichiers/upload/LISTECANDIDATCHEFSSE.pdf|,http://emploi-public-files.ma/fichiers/upload/RH092015CHEFDESERVICESERVICEAUXENTREPRISES.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annonceservicecarte.pdf
poste_e1id1732,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,Chef de service Exploitation Eau et Assainissement à Larache,1,1000-10-10,2015-03-13,-,http://emploi-public-files.ma/fichiers/upload/Listedfinitivedesnominations6.pdf|,Téléphone : 0660134839,http://emploi-public-files.ma/fichiers/upload/image598.pdf
poste_e1id1731,Office de la Formation Professionnelle et de la Promotion du Travail,chef de service maintenance,1,1000-10-10,2015-03-13,-,-,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annoncechefdeservicemaintenance.pdf
poste_e1id1730,Office de la Formation Professionnelle et de la Promotion du Travail,chef de division des contrats spéciaux de formation,1,1000-10-10,2015-03-13,http://emploi-public-files.ma/fichiers/upload/LISTECANDIDATCSFOFPPT.pdf|,http://emploi-public-files.ma/fichiers/upload/RH162015CHEFDEDIVISIONCSF.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annonceChefdeDivisionContratsSpciauxdeFormation.pdf
poste_e1id1729,Office de la Formation Professionnelle et de la Promotion du Travail,Responsable Regional des ressources humaines,5,1000-10-10,2015-03-13,-,-,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annonceRRH2.pdf
poste_e1id1728,Office de la Formation Professionnelle et de la Promotion du Travail,chef de division des affaires administratives,1,1000-10-10,2015-03-13,http://emploi-public-files.ma/fichiers/upload/RH112015DAA1.pdf|,http://emploi-public-files.ma/fichiers/upload/RH112015DAA2.pdf|,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/annonceDAA3.pdf
poste_e1id1727,Office National des chemins de fer ,Chef de Service Infrastructure Voie Tanger - Sidi Kacem,1,1000-10-10,2015-03-13,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePICChefServiceTravauxInfraVoieTangerSidiKacemListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationaupostedeChefdeServiceInfrastructureVoieTangerSidiKacem.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePICChefdeServiceTravauxInfrastructureVoieTangerSidiKacem.pdf
poste_e1id1726,Agence du Bassin Hydraulique de Bouregreg et de la Chaouia,Chef du Service Informatique et Systèmes d'Information,1,1000-10-10,2015-03-12,http://emploi-public-files.ma/fichiers/upload/SISI.pdf|,http://emploi-public-files.ma/fichiers/upload/SISI1.pdf|,Nom : صالح بالمطريق Téléphone : 0523290821,http://emploi-public-files.ma/fichiers/upload/nomDuFichier1966.pdf
poste_e1id1725,Agence du Bassin Hydraulique de Bouregreg et de la Chaouia,Chef de la Division Domaine Public Hydraulique,1,1000-10-10,2015-03-12,http://emploi-public-files.ma/fichiers/upload/DDPH.pdf|,http://emploi-public-files.ma/fichiers/upload/DDPH1.pdf|,Nom : صالح بالمطريق Téléphone : 0523290821,http://emploi-public-files.ma/fichiers/upload/nomDuFichier1964.pdf
poste_e1id1723,Office du Développement de la Coopération,Délégué régional de l'Office du Développement de la Coopération à la région de oued eddahab lagouira (dakhla),1,1000-10-10,2015-03-11,-,-,Nom : منية حسناويTéléphone : 0537774704,http://emploi-public-files.ma/fichiers/upload/concours_delegue_dakhla_odco2.pdf
poste_e1id1722,Office National des chemins de fer ,Chef de Département Global Sourcing,1,1000-10-10,2015-03-11,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureDAChefdeDpartementGlobalSourcingListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationaupostedeChefdeDpartementGlobalSourcing.pdf|,Nom :  بشاوي محمدTéléphone :  05 37 77 47 47,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureDAChefdeDpartementGlobalSourcing.pdf
