 Id,            Emploi,            Autorité Gouvernementale,            Arrêté,            Date limite de dépot des candidatures,            Date de publication,            Pour plus d'informations,            Fichiers attachés
emploi_225,"directeur de l'ecole nationale des sciences appliquées Al Hoceima","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/nomDuFichier226.pdf","2013-07-26","2013-06-04","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_224,"directeur de l'ecole supérieure de technologie oujda","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/nomDuFichier225.pdf","2013-07-26","2013-06-04","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_223,"doyen de la faculté des sciences oujda","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/nomDuFichier224.pdf","2013-07-26","2013-06-04","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_222,"doyen de la faculté des lettres et sciences humaines oujda","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/nomDuFichier223.pdf","2013-07-26","2013-06-04","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_221,"Directeur des Emigrés","Ministère chargée des Marocains résidant à l’étranger et des affaires de la migration","http://emploi-public-files.ma/fichiers/upload/DECISION DE.pdf","2013-06-17","2013-06-03","Nom : فؤاد بوجبيرTéléphone : 212537777261Email : fouad.boujbir@gmail.com",-
emploi_220,"Directeur de la Réglementation, du Développement et de la Qualité (Prolongation du délai de dépôt) (Prolongation)","Ministère du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale","http://emploi-public-files.ma/fichiers/upload/Decision10.pdf","2013-06-14","2013-05-24","Téléphone : -Email : tbamrani@tourisme.gov.ma",-
emploi_219,"Directeur des stratégies et des systèmes d'information","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Arret du 16052013_V25.pdf","2013-06-07","2013-05-21","Téléphone : *Email : *",-
emploi_218,"Directeur des Ressources Humaines","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Arret du 16052013_V24.pdf","2013-06-07","2013-05-21","Téléphone : *Email : *",-
emploi_217,"Directeur de la recherche scientifique et de l'innovation","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Arret du 16052013_V23.pdf","2013-06-07","2013-05-21","Téléphone : *Email : *",-
emploi_216,"Directeur de l'enseignement supérieur et du développement pédagogique","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Arret du 16052013_V22.pdf","2013-06-07","2013-05-21","Téléphone : *Email : *",-
emploi_215,"Directeur des Ressources Humaines du Ministère de l'Agriculture et de la Pêche Maritime -Département de l'Agriculture-","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/Arrt-DRH.pdf","2013-06-03","2013-05-20","Téléphone : 0657831986Email : emplois_supérieurs@agriculture.gov.ma",-
emploi_214,"inspecteur general","Ministère de la Famille, de la Solidarité, de l’Egalité et du Développement social","http://emploi-public-files.ma/fichiers/upload/decision_inspecteur_general_new.pdf","2013-06-04","2013-05-17","Nom : عبد الله امحيمداتTéléphone : 0665100040Email : abdallahmehimdate@gmail.com",http://emploi-public-files.ma/fichiers/upload/avis_inspecteur_general_new.pdf|http://emploi-public-files.ma/fichiers/upload/cv_inspecteur_new.pdf
emploi_213,"directeur de la Femme","Ministère de la Famille, de la Solidarité, de l’Egalité et du Développement social","http://emploi-public-files.ma/fichiers/upload/decision_D_femme_new (1).pdf","2013-06-04","2013-05-17","Nom : عبد الله امحيمداتTéléphone : 0665100040Email : abdallahmehimdate@gmail.com",http://emploi-public-files.ma/fichiers/upload/avis_D_femms_new (1).pdf|http://emploi-public-files.ma/fichiers/upload/cv_femme_new.pdf
emploi_212,"Directeur des Emigrés","Ministère chargée des Marocains résidant à l’étranger et des affaires de la migration","http://emploi-public-files.ma/fichiers/upload/decision8.pdf","2013-05-27","2013-05-16","Nom : فؤاد بوجبيرTéléphone : 212537777261Email : fouad.boujbir@gmail.com",-
emploi_259,"Directeur de l'Institut d'Etudes et de Recherches pour l'Arabisation","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/droit-iera.annoncex.pdf","2013-07-12","2013-05-16","Nom : CHLIH RachidaTéléphone : 0661651536Email : r.chlih@um5s.net.ma",-
emploi_258,"Doyens des facultés des Sciences Juridques, Economiques et Sciales - Salé","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/droit-iera.annoncex.pdf","2013-07-12","2013-05-16","Nom : CHLIH RachidaTéléphone : 0661651536Email : r.chlih@um5s.net.ma",-
emploi_211,"Doyens des facultés des Sciences Juridques, Economiques et Sciales - Souissi","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/droit-iera.annoncex.pdf","2013-07-12","2013-05-16","Nom : CHLIH RachidaTéléphone : 0661651536Email : r.chlih@um5s.net.ma",-
emploi_210,"Inspecteur Général","Ministère de la Réforme de l’Administration et de la Fonction Publique","http://emploi-public-files.ma/fichiers/upload/IG_MFPMA.pdf","2013-05-24","2013-05-09","Téléphone : ***Email : ***",-
emploi_209,"Directeur de L'Institut Supérieur d'Etudes  Maritimes (Prolongation)","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/nomDuFichier191.pdf","2013-06-10","2013-05-06","Téléphone : 0538003500Email : mouvement@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/avis_prolongation.pdf
emploi_208,"Directeur de la Réglementation,du Développement et de la Qualité","Ministère du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale","http://emploi-public-files.ma/fichiers/upload/Appel__candidature_pour_pourvoir_le_poste_de_Directeur_de la DRDQ.pdf","2013-05-17","2013-04-29","Téléphone : -Email : tbamrani@tourisme.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs26.doc
emploi_207,"Directeur Général de l'Agence Nationale de Développement des Zones Oasiennes et de l'Arganier","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/Arrt-DG-ANDZOA.pdf","2013-05-13","2013-04-29","Téléphone : 0657831987Email : emlpois_superieurs@agriculture.gov.ma",-
emploi_206,"Secrétaire Général","Ministère de la Culture et de la Communication","http://emploi-public-files.ma/fichiers/upload/dcision SG Mincom.pdf","2013-05-03","2013-04-23","Nom : echaredTéléphone : 0537678129Email : chared@mincom.gov.ma",http://emploi-public-files.ma/fichiers/upload/Fiche_de_poste_SG_Mincom.pdf|http://emploi-public-files.ma/fichiers/upload/Avis SG Mincom.pdf
emploi_205,"]Directeur de l'Irrigation et de l'Aménagement de l'Espace Agricole du Ministère de l'Agriculture et de la Pêche Maritime -Département de l'Agriculture-","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/Arrt-DIAEA.pdf","2013-05-06","2013-04-22","Téléphone : 0657831987Email : emplois_superieurs@agriculture.gov.ma",-
emploi_204,"Directeur de Développement des Filières de Production du Ministère de l'Agriculture et de la Pêche Maritime -Département de l'Agriculture-","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/Arrt-DDFP.pdf","2013-05-08","2013-04-22","Téléphone : 0657831987Email : emplois_superieurs@agriculture.gov.ma",-
emploi_203,"Directeur de la Réglementation et du Contrôle","Ministère de l’Energie, des Mines et du Développement durable","http://emploi-public-files.ma/fichiers/upload/nomDuFichier175.pdf","2013-05-14","2013-04-19","Nom : عبد اللطيف المحراريTéléphone : 0537570582Email : elmahrari@environnement.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier178.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier180.pdf
emploi_202,"Secrétaire Général","Ministère de la Culture et de la Communication","http://emploi-public-files.ma/fichiers/upload/minCulture_SG.pdf","2013-04-22","2013-04-12","Téléphone : ***Email : ***",-
emploi_201,"Inspecteur Général","Ministère de l’Emploi et de l’Insertion Professionnelle","http://emploi-public-files.ma/fichiers/upload/insep g0001.pdf","2013-05-10","2013-04-11","Nom : ***Téléphone : ***Email : ***",-
emploi_200,"Directeur de l'Académie Mohammed VI Internationale de l'Aviation Civile","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/arrete_AIAC.pdf","2013-05-24","2013-04-10","Téléphone : 0538003500Email : mouvement@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/avis_aiac.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier171.pdf
emploi_199,"Directeur de l'Institut Supérieur d'Etudes Maritimes","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/nomDuFichier168.pdf","2013-05-24","2013-04-10","Téléphone : 0538003500Email : mouvement@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier169.pdf|http://emploi-public-files.ma/fichiers/upload/nomDuFichier170.pdf
emploi_198,"Directeur de l'Institut Universitaire de la Recherche Scientifique- Rabat ","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/appel  candidaturex.pdf","2013-05-31","2013-04-08","Nom : CHLIH RachidaTéléphone : 0661651536Email : r.chlih@um5s.net.ma",-
emploi_194,"Directeur des Etudes et de Developpement des Medias (Prolongation)","Ministère de la Culture et de la Communication","http://emploi-public-files.ma/fichiers/upload/Mincom report DEDM(1)1.pdf","2013-04-10","2013-04-05","Nom : hassanTéléphone : 0661048301Email : jarachi.ha@hotmail.com",-
emploi_193,"Directeur du Développement de l'Espace Rural et des Zones de Montagne au Ministère de l'Agriculture et de la Pêche Maritime -Département de l'Agriculture-","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/Arrt-DDRZM.pdf","2013-04-15","2013-04-01","Téléphone : 0657831987Email : emplois_superieurs@agriculture.gov.ma",-
emploi_192,"Doyen de la Faculté des Sciences et Techniques - Marrakech","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/FSTM ar.pdf","2013-05-10","2013-03-29","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_191,"Doyen de la Faculté des Sciences - Marrakech","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/FSMarrakech ar.pdf","2013-05-10","2013-03-29","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_190,"Directeur de l'Ecole Supérieure de Technologie - Safi","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/EST Safi ar (1).pdf","2013-05-10","2013-03-29","Téléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_189,"DIRECTEUR DE L'INSTITUT NATIONAL DE RECHERCEHE HALIEUTIQUE ","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/Arrt-INRH.pdf","2013-04-15","2013-03-29","Nom : محمد قادةTéléphone : 0537688021Email : kada@mpm.gov.ma",http://emploi-public-files.ma/fichiers/upload/fiche-INRH.pdf
emploi_188,"Directeur de l'I. N. A. U. à Rabat","Ministère de l’Aménagement du territoire national, de l’Urbanisme, de l’Habitat et de la Politique de la ville","http://emploi-public-files.ma/fichiers/upload/nomDuFichier164.pdf","2013-05-09","2013-03-28","Nom : عبدالحق مهداويTéléphone : 0661046492Email : mehdaoui@mhupv.gov.ma",http://emploi-public-files.ma/fichiers/upload/nomDuFichier165.pdf
emploi_187,"Directeur général de l'institut supérieure de magistrature","Ministère de la justice","http://emploi-public-files.ma/fichiers/upload/arrete1-ism7.pdf","2013-04-08","2013-03-27","Téléphone : 0537213737Email : drhjustice@gmail.com",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs25.doc|http://emploi-public-files.ma/fichiers/upload/post-ism.pdf
emploi_186,"]Directeur de la direction des ressources humaines","Ministère de la justice","http://emploi-public-files.ma/fichiers/upload/arrete1-drh.pdf","2013-04-08","2013-03-27","Téléphone : 0537213737Email : drhjustice@gmail.com",http://emploi-public-files.ma/fichiers/upload/post-drh1.pdf|http://emploi-public-files.ma/fichiers/upload/Modele.doc
emploi_185,"Directeur des Etudes et de Developpement des Medias","Ministère de la Culture et de la Communication","http://emploi-public-files.ma/fichiers/upload/Mincom DEDM Dcision.pdf","2013-04-04","2013-03-22","Nom : Hassan jarachiTéléphone : 0661048301Email : jarachi.ha@hotmail.com",http://emploi-public-files.ma/fichiers/upload/DEDM Fiche de poste1.pdf
emploi_184,"Président de la Fondation Hassan II pour la promotion des œuvres sociales au profit du personnel du secteur public de la santé","Ministère de la santé","http://emploi-public-files.ma/fichiers/upload/Sante187.pdf","2013-04-16","2013-03-15","Téléphone : ***Email : ***",-
emploi_183,"Inspecteur Général","Ministère de la santé","http://emploi-public-files.ma/fichiers/upload/Sante187.pdf","2013-04-16","2013-03-15","Téléphone : ***Email : ***",-
emploi_182,"Doyen de la faculté des Sciences Juridiques, Economiques et Sociales - CASABLANCA","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/courrier423.pdf","2013-05-03","2013-03-13","Nom : Touhami NoureddineTéléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_181,"Doyen de la Faculté de Médecine Dentaire - CASABLANCA","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/courrier422.pdf","2013-05-03","2013-03-13","Nom : Touhami NoureddineTéléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_180,"Doyen de la faculté des Sciences - Ain Chock - CASABLANCA","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/courrier421.pdf","2013-05-03","2013-03-13","Nom : Touhami NoureddineTéléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_179,"Doyen de la faculté des Lettres et des sciences humaines - Ain Chock - CASABLANCA","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/courrier420.pdf","2013-05-03","2013-03-13","Nom : Touhami NoureddineTéléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_178,"Directeur de l'Institut Pasteur du Maroc","Ministère de la santé","http://emploi-public-files.ma/fichiers/upload/Sante185.pdf","2013-04-12","2013-03-12","Téléphone : ***Email : ***",-
emploi_177,"Directeur du Centre Hospitalier Universitaire Mohammed VI d'Oujda","Ministère de la santé","http://emploi-public-files.ma/fichiers/upload/Sante185.pdf","2013-04-12","2013-03-12","Téléphone : ***Email : ***",-
emploi_176,"Directeur de l'Epidémiologie et de Lutte contre les Maladies","Ministère de la santé","http://emploi-public-files.ma/fichiers/upload/Sante184.pdf","2013-04-12","2013-03-12","Téléphone : ***Email : ***",-
emploi_175,"Directeur des Hôpitaux et des Soins Ambulatoires","Ministère de la santé","http://emploi-public-files.ma/fichiers/upload/Sante184.pdf","2013-04-12","2013-03-12","Téléphone : ***Email : ***",-
emploi_174,"Directeur des Ressources Humaines","Ministère de la santé","http://emploi-public-files.ma/fichiers/upload/Sante184.pdf","2013-04-12","2013-03-12","Téléphone : ***Email : ***",-
emploi_173,"Directeur des Ressources Humaines et Financières","Ministère de la Réforme de l’Administration et de la Fonction Publique","http://emploi-public-files.ma/fichiers/upload/DRHF2.pdf","2013-03-29","2013-03-11","Téléphone : 0537679952Email : ***",-
emploi_172,"Directeur de l'Action Economique et Socio-Culturelle","Ministère chargée des Marocains résidant à l’étranger et des affaires de la migration","http://emploi-public-files.ma/fichiers/upload/Dcision directeur2.pdf","2013-03-22","2013-03-11","Nom : فؤاد بوجبيرTéléphone : 212537777261Email : f.boujbir@mcmre.gov.ma",-
emploi_171,"Secrétaire Général","Ministère chargée des Marocains résidant à l’étranger et des affaires de la migration","http://emploi-public-files.ma/fichiers/upload/Dcision SG1.pdf","2013-03-22","2013-03-11","Nom : بوجبير فؤادTéléphone : 212537777261Email : f.boujbir@mcmre.gov.ma",-
emploi_170,"Directeur de l'Institut Agronomique et Vétérinaire Hassan II","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/AC-IAV H2.pdf","2013-04-12","2013-03-11","Téléphone : 0657831987Email : emplois_superieurs@agriculture.gov.ma",-
emploi_169,"Directeur de l'Ecole Nationale d'Agriculture de Meknès","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/AC-ENA Meknes.pdf","2013-04-12","2013-03-11","Téléphone : 0657831987Email : emplois_superieurs@agriculture.gov.ma",-
emploi_168,"Directeur des Affaires Financières, des Systèmes d’Information et de la Logistique.","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/AC DAFE.pdf","2013-03-22","2013-03-08","Téléphone : **Email : **",-
emploi_167,"Directeur des Ressources Humaines","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/AC DRH.pdf","2013-03-22","2013-03-08","Téléphone : **Email : **",-
emploi_166,"Directeur des Affaires Consulaires et  Sociales","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/AC DACS.pdf","2013-03-22","2013-03-08","Téléphone : **Email : **",-
emploi_165,"Directeur du Grand Maghreb et des Affaires de  l’UMA","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/AC UMA.pdf","2013-03-22","2013-03-08","Téléphone : **Email : **",-
emploi_164,"Directeur de la Stratégie et de la Coopération","Ministère du Tourisme, du Transport aérien, de l’Artisanat et de l’Economie sociale","http://emploi-public-files.ma/fichiers/upload/Appel  Candidature Directeur de la Stratgie et de la Coopration.pdf","2013-03-22","2013-03-05","Nom : لوطاري خديجةTéléphone : 0537577868Email : kloutari@tourisme.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs24.doc
emploi_163,"Directeur Général de l'Office National du Conseil Agricole","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/Ouverture Candidature DG-ONCA.pdf","2013-03-18","2013-03-04","Téléphone : 0657831987Email : emplois_superieurs@agriculture.gov.ma",-
emploi_162,"Directeur Général de l'Agence Marocaine de Développement des Investissements (AMDI)","Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique","http://emploi-public-files.ma/fichiers/upload/nomDuFichier133.pdf","2013-03-18","2013-02-27","Nom : Mme Arrahmouni HassanaTéléphone : 0537669668Email : arrahmouni@mcinet.gov.ma",http://emploi-public-files.ma/fichiers/upload/CV1.pdf
emploi_161,"Directeur Des Ressources Humaines et Financières","Ministère de la Culture et de la Communication","http://emploi-public-files.ma/fichiers/upload/Dcision18.pdf","2013-03-11","2013-02-27","Nom : Mr BakouriTéléphone : 0650179880Email : bakouri1974@hotmail.com",http://emploi-public-files.ma/fichiers/upload/Fiche de poste3.pdf|http://emploi-public-files.ma/fichiers/upload/Annonce4.pdf
emploi_160,"Directeur de la Politique des Echanges Commerciaux","Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique","http://emploi-public-files.ma/fichiers/upload/lettre DPEC DCE012.pdf","2013-03-11","2013-02-27","Nom : ناديري عبد المجيدTéléphone : 0537720581Email : nadiri@mce.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs613.doc
emploi_159,"Directeur des Relations Commerciales Internationnales","Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique","http://emploi-public-files.ma/fichiers/upload/lettreDRCI DCE011.pdf","2013-03-11","2013-02-27","Nom : ناديري عبد المجيدTéléphone : 0537720581Email : nadiri@mce.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs612.doc
emploi_158,"Directeur des Affaires Générales","Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique","http://emploi-public-files.ma/fichiers/upload/lettre DAG DCE010.pdf","2013-03-11","2013-02-27","Nom : ناديري عبد المجيدTéléphone : 0537720581Email : nadiri@mce.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs611.doc
emploi_157,"Doyen de la Faculté Médecine et de Pharmacie - Fès","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Avis en Franais4.pdf","2013-04-19","2013-02-26","Nom : Touhami NoureddineTéléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_156,"Directeur de l'Ecole Supérieure de Technologie - Fés","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Avis en Franais3.pdf","2013-04-19","2013-02-26","Nom : Touhami NoureddineTéléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_155,"Directeur de l'Ecole Nationale des Sciences Appliquées - Fès","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Avis en Franais2.pdf","2013-04-19","2013-02-26","Nom : Touhami NoureddineTéléphone : 0672210325Email : touhami.noureddine@gmail.com",-
emploi_154,"Directeur des Relations avec la Société Civile","Ministère chargé des relations avec le parlement et la société civile","http://emploi-public-files.ma/fichiers/upload/directeurs_mcrp.pdf","2013-03-11","2013-02-25","Téléphone : ***Email : ***",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs2.docx|http://emploi-public-files.ma/fichiers/upload/carte_discriptive1.pdf
emploi_153,"Directeur des Ressources, des Etudes et des Systèmes d'Information","Ministère chargé des relations avec le parlement et la société civile","http://emploi-public-files.ma/fichiers/upload/directeurs_mcrp.pdf","2013-03-11","2013-02-25","Téléphone : ***Email : ***",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs1.docx|http://emploi-public-files.ma/fichiers/upload/carte_discriptive.pdf
emploi_151,"DIRECTION DE LA FORMATION PRFESSIONNELLE ET DE FORMATION CONTINUE DES ARTISANS","Ministère de l’Industrie, de l’Investissement, du Commerce et de l’Economie numérique","http://emploi-public-files.ma/fichiers/upload/appel_cand_dfp-20-2013.pdf","2013-03-18","2013-02-22","Nom : OUADOUHA mohammedTéléphone : 0537276311Email : mouadouha@artesnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs_DFP.pdf
emploi_150,"directeur de l'Ecole des Sciences de l'Information","Haut commissariat au plan","http://emploi-public-files.ma/fichiers/upload/ESI AVIS 1.pdf","2013-04-19","2013-02-21","Nom : ممدوح الجيلاليTéléphone : 0665228627Email : jmamdouh-mstr@hotmail.fr",-
emploi_149,"Directeur de la Coopération et des Affaires Juridiques du Ministère de l'Agriculture et de la Pêche Maritime -Département de la Pêche Maritime-","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/Arrete-DCAJ-PM.pdf","2013-03-04","2013-02-18","Nom : محمد قادةTéléphone : 0537688021Email : kada@mpm.gov.ma",http://emploi-public-files.ma/fichiers/upload/fiche-DCAJ-PM.pdf
emploi_147,"Directeur Général de l'Agence de Développement Agricole","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/Arrt-DG-ADA.pdf","2013-03-04","2013-02-18","Téléphone : 0657831987Email : emplois_superieurs@agriculture.gov.ma",-
emploi_146,"Directeur du Développement Minier","Ministère de l’Energie, des Mines et du Développement durable","http://emploi-public-files.ma/fichiers/upload/Directeur DDM.pdf","2013-03-04","2013-02-15","Nom : Asmae BENALIOULHAJTéléphone : 0537688795-0666025973Email : a.benalioulhaj@mem.gov.ma",http://emploi-public-files.ma/fichiers/upload/Fiche de poste Directeur DDM.pdf|http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs22.doc
emploi_142,"Directeur de la Stratégie et des Statistiques","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/Arrt-DSS2.pdf","2013-02-25","2013-02-11","Téléphone : 0657831987Email : emplois_superieurs@agriculture.gov.ma",-
emploi_141," DIRECTION DES AFFAIRES TECHNIQUES ET DES RELATIONS AVEC LA PROFESSION ","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/arrete13.pdf","2013-02-22","2013-02-08","Téléphone : 0537684175Email : SecGeneral@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/DATRP2.pdf|http://emploi-public-files.ma/fichiers/upload/DATRP3.pdf
emploi_140," DIRECTION DE LA STRATÉGIE DES PROGRAMMES ET DE LA COORDINATION DES TRANSPORTS ","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/arrete12.pdf","2013-02-22","2013-02-08","Téléphone : 0537684175Email : SecGeneral@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/DSPCT1.pdf|http://emploi-public-files.ma/fichiers/upload/DSPCT2.pdf
emploi_139,"Directeur des Routes","Ministère de l’Equiliement, du Transliort et de la Logistique","http://emploi-public-files.ma/fichiers/upload/arrete11.pdf","2013-02-22","2013-02-08","Téléphone : 0537684175Email : SecGeneral@mtpnet.gov.ma",http://emploi-public-files.ma/fichiers/upload/DR2.pdf|http://emploi-public-files.ma/fichiers/upload/DR1.pdf
